country,year,Population,Population_density,Net_migration,Migration_percentage,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Portugal,2014,10401062.0,113.5417704,-30033.0,-0.00288749360401851,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2013,10457295.0,114.1561287,-36657.0,-0.00350539981897804,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2012,10514844.0,114.8034065,-37448.0,-0.00356144132999025,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2011,10557560.0,115.2697893,-24048.0,-0.00227779903689867,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2010,10573100.0,115.4394585,-11820.0,-0.00111793135409671,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2009,10568247.0,115.3864723,15657.0,0.00148151344305257,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2008,10558177.0,115.4277577,10008.0,0.00094789090957653,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2007,10542964.0,115.2614409,21954.0,0.00208233661805162,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2006,10522288.0,115.0353996,18775.0,0.0017843077475165,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2005,10503330.0,114.8281404,17155.0,0.00163329153706491,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2004,10483861.0,114.5777158,17114.0,0.00163241385974117,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2003,10458821.0,114.3040546,28311.0,0.00270690166702346,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2002,10419631.0,113.8757486,45651.0,0.00438124920162719,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2001,10362722.0,113.2537923,57075.0,0.00550772277785701,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Puerto Rico,2021,3262693.0,367.834611,-7408.0,-0.0022705170238205,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2020,3281557.0,369.9613303,-7408.0,-0.00225746497775293,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2019,3193694.0,360.0556933,-16013.0,-0.00501394310162463,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2018,3193354.0,360.0173619,-17320.0,-0.00542376448085617,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2017,3325286.0,374.8913191,-62275.0,-0.0187277124433808,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2016,3406672.0,384.0667418,-65824.0,-0.0193220832530986,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2015,3473232.0,391.5706877,-64764.0,-0.0186466092676792,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2014,3534874.0,398.5201804,-64956.0,-0.0183757610596587,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2013,3593077.0,405.0819617,-52866.0,-0.0147132944826954,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2012,3634488.0,409.7506201,-45035.0,-0.0123910162862004,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2011,3678732.0,414.7386697,-38794.0,-0.0105454814321891,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2010,3721525.0,419.5631342,-33742.0,-0.00906671324255513,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2009,3740410.0,421.692221,-29338.0,-0.00784352517504765,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2008,3760866.0,423.9984216,-30804.0,-0.00819066672410024,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2007,3782995.0,426.4932356,-32608.0,-0.00861962545549227,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2006,3805214.0,428.9981962,-33275.0,-0.00874458046249172,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2005,3821362.0,430.8187148,-33430.0,-0.00874818978154909,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2004,3826878.0,431.4405862,-32210.0,-0.00841678255747896,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2003,3826095.0,431.3523112,-29216.0,-0.0076359839470792,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2002,3823701.0,431.0824126,-28183.0,-0.00737060769134406,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Puerto Rico,2001,3818774.0,430.5269448,-28052.0,-0.00734581308032368,PRI,PR,Latin America & Caribbean ,,High income,Not classified,San Juan,-66.0,18.23
Qatar,2021,2688235.0,233.9630113,-30801.0,-0.0114577036605802,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2020,2760385.0,240.2423847,-163999.0,-0.059411640042965,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2019,2807235.0,244.3198433,15493.0,0.00551895370355527,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2018,2766732.0,240.7947781,11662.0,0.00421508118603464,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2017,2711755.0,236.0100087,46900.0,0.0172950727480911,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2016,2595166.0,225.8630113,138455.0,0.0533511151117115,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2015,2414573.0,210.1456049,178133.0,0.073774120724451,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2014,2214465.0,192.729765,179768.0,0.0811789755087571,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2013,2035501.0,175.3230835,137597.0,0.0675985912067839,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2012,1905660.0,164.1395349,83444.0,0.0437874542153374,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2011,1804171.0,155.3980189,82815.0,0.0459019682724087,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2010,1713504.0,147.5886305,64531.0,0.0376602564102564,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2009,1610274.0,138.6971576,111510.0,0.0692490843173273,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2008,1444277.0,124.3993971,192654.0,0.133391309284853,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2007,1231893.0,106.1062016,206156.0,0.167348949949386,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2006,1015060.0,87.42980189,203572.0,0.200551691525624,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2005,848710.0,73.10163652,106609.0,0.125612989124671,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2004,777943.0,67.00628768,12430.0,0.0159780343804109,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2003,748525.0,64.47243755,23444.0,0.0313202631842623,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2002,713186.0,61.42859604,24200.0,0.0339322420799062,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,2001,678831.0,58.46950904,21641.0,0.0318798051355933,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Romania,2021,19122059.0,83.11047896,-12724.0,-0.000665409514738972,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2020,19265250.0,83.73283206,-12724.0,-0.000660463788427349,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2019,19371648.0,84.19527121,-25453.0,-0.00131393054426758,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2018,19473970.0,84.63999478,-57865.0,-0.00297140233860892,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2017,19588715.0,85.13871262,-58735.0,-0.00299841005395198,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2016,19702267.0,85.63224531,-64002.0,-0.00324845866721834,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2015,19815616.0,86.12489569,-49612.0,-0.0025036819445835,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2014,19908979.0,86.53068063,-20445.0,-0.00102692358056131,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2013,19983693.0,86.87429031,-13890.0,-0.000695066722652314,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2012,20058035.0,87.20126511,-21485.0,-0.00107114181424052,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2011,20147528.0,87.53324934,-47867.0,-0.00237582496473016,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2010,20246871.0,88.01074114,-112173.0,-0.00554026348071264,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2009,20367487.0,88.53119621,-129392.0,-0.00635287014053329,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2008,20537875.0,89.33394954,-138327.0,-0.006735214816528,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2007,20882982.0,90.83901866,-127609.0,-0.0061106694436647,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2006,21193760.0,92.15479607,-125012.0,-0.00589852862351937,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2005,21319685.0,92.70234368,-129933.0,-0.00609450843199606,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2004,21451748.0,93.26846957,-106593.0,-0.00496896569920549,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2003,21574326.0,93.82181344,-97597.0,-0.00452375661700856,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2002,21730496.0,94.53384957,-101632.0,-0.00467692960160688,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Romania,2001,22131970.0,96.34743807,-87561.0,-0.00395631297168756,ROU,RO,Europe & Central Asia,,High income,IBRD,Bucharest,26.0979,44.4479
Russian Federation,2021,144130482.0,8.800856452,320617.0,0.00222449127728581,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2020,144073139.0,8.797354989,340711.0,0.00236484748208338,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2019,144406261.0,8.817695994,333509.0,0.00230951897577349,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2018,144477859.0,8.822067892,336527.0,0.00232926347558901,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2017,144496739.0,8.823220738,350105.0,0.00242292665165267,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2016,144342397.0,8.813796348,373316.0,0.00258632257575714,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2015,144096870.0,8.798804045,384942.0,0.00267141125272186,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2014,143819667.0,8.78187755,260843.0,0.00181368101763161,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2013,143506995.0,8.762785258,291552.0,0.00203162222162062,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2012,143201721.0,8.744144699,304059.0,0.00212329152105651,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2011,142960908.0,8.729440241,295952.0,0.00207016032662579,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2010,142849468.0,8.722635522,253479.0,0.0017744483304621,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2009,142785349.0,8.718720305,374958.0,0.00262602572761159,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2008,142742366.0,8.716095689,385471.0,0.00270046665753039,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2007,142805114.0,8.71946398,372974.0,0.00261176921157039,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2006,143049637.0,8.734394184,282022.0,0.00197149748796636,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2005,143518814.0,8.761088894,244437.0,0.00170317042893066,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2004,144067316.0,8.794658032,239753.0,0.00166417343403551,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2003,144648618.0,8.830278652,241147.0,0.0016671227373911,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2002,145306497.0,8.870461463,289174.0,0.00199009683648212,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,2001,145976482.0,8.911633753,287206.0,0.0019674813097633,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Rwanda,2021,13461888.0,545.6784759,-6112.0,-0.000454022496695857,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2020,13146362.0,532.8886096,-1579.0,-0.000120109274337645,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2019,12835028.0,520.2686664,-11823.0,-0.000921151087477175,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2018,12531808.0,507.9776246,-10794.0,-0.000861328229733491,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2017,12230339.0,495.7575598,-5169.0,-0.000422637508248953,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2016,11930899.0,483.6197406,-2605.0,-0.000218340629654144,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2015,11642959.0,471.9480746,-14477.0,-0.0012434124349317,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2014,11368451.0,460.8208756,-15027.0,-0.0013218159624385,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2013,11101350.0,449.9939197,-15833.0,-0.00142622293685002,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2012,10840334.0,439.4136198,-14824.0,-0.00136748554057467,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2011,10576932.0,428.7366032,-5358.0,-0.000506574118090198,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2010,10309031.0,417.8772193,-8394.0,-0.000814237536001201,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2009,10043737.0,407.1235103,-15121.0,-0.00150551532761162,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2008,9781996.0,396.5138225,-16880.0,-0.00172561918855824,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2007,9523168.0,386.0222132,-17724.0,-0.0018611453667519,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,2006,9270066.0,375.7627077,-20195.0,-0.00217851739135406,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
